date,home_team,away_team,home_confederation,away_confederation,home_elo_pre,away_elo_pre,city,country,neutral,tournament_weight,home_score,away_score,elo_diff
2000-04-08,Guinea-Bissau,Togo,Unknown,Unknown,1342.5942910244764,1513.0933652063736,Bissau,Guinea-Bissau,0,3,0.0,0.0,-170.49907418189719
2000-04-08,Fiji,Papua New Guinea,Unknown,Unknown,1689.470956093265,1436.8751737032776,Suva,Fiji,0,2,5.0,0.0,252.59578238998733
2000-04-08,Botswana,Zambia,Unknown,Unknown,1190.189570309385,1609.8987309633894,Gaborone,Botswana,0,3,0.0,1.0,-419.70916065400434
2000-04-08,Central African Republic,Zimbabwe,Unknown,Unknown,1408.6202533866776,1553.9791620441722,Bangui,Central African Republic,0,3,0.0,1.0,-145.35890865749457
2000-04-08,New Caledonia,Solomon Islands,Unknown,Unknown,1495.222319553054,1640.459749906256,Suva,Fiji,1,2,4.0,2.0,-145.23743035320217
2000-04-09,Eswatini,Angola,Unknown,Unknown,1346.8871849264438,1557.3812633209764,Lobamba,Swaziland,0,3,0.0,1.0,-210.4940783945326
2000-04-09,Sudan,Mozambique,Unknown,Unknown,1440.054575219464,1403.9155534851757,Omdurman,Sudan,0,3,1.0,0.0,36.139021734288235
2000-04-09,Rwanda,Ivory Coast,Unknown,CAF,1426.400300160228,1669.0889087974329,Kigali,Rwanda,0,3,2.0,2.0,-242.68860863720488
2000-04-09,Libya,Mali,Unknown,Unknown,1509.2456294295605,1569.4860689775817,Tripoli,Libya,0,3,3.0,0.0,-60.240439548021186
2000-04-09,Lesotho,South Africa,Unknown,CAF,1247.100434861805,1719.8213499992178,Maseru,Lesotho,0,3,0.0,2.0,-472.7209151374127
2000-04-09,Laos,Mongolia,Unknown,Unknown,1157.4435980218018,1320.8840236594183,Seoul,South Korea,1,3,2.0,1.0,-163.4404256376165
2000-04-09,South Korea,Myanmar,AFC,Unknown,1746.6682129482583,1350.8836692294867,Seoul,South Korea,0,3,4.0,0.0,395.7845437187716
2000-04-09,Eritrea,Nigeria,Unknown,Unknown,1421.4374658357567,1767.6237295188268,Asmara,Eritrea,0,3,0.0,0.0,-346.18626368307014
2000-04-09,Gambia,Morocco,Unknown,CAF,1367.815047064872,1774.735828605735,Bakau,Gambia,0,3,0.0,1.0,-406.9207815408629
2000-04-09,Ethiopia,Burkina Faso,Unknown,Unknown,1407.4673312248483,1501.6965662072944,Addis Ababa,Ethiopia,0,3,2.0,1.0,-94.22923498244609
2000-04-09,Syria,Maldives,Unknown,Unknown,1536.50788574746,1126.3573082171738,Tehran,Iran,1,3,2.0,1.0,410.1505775302862
2000-04-09,Equatorial Guinea,Congo,Unknown,Unknown,1331.8272558959436,1517.5022918300026,Malabo,Equatorial Guinea,0,3,1.0,3.0,-185.675035934059
2000-04-09,Chad,Liberia,Unknown,Unknown,1461.6929672869217,1496.9877931173862,N'Djamena,Chad,0,3,0.0,1.0,-35.29482583046456
2000-04-09,Cape Verde,Algeria,CAF,CAF,1383.194817368022,1645.5574994221763,Mindelo,Cape Verde,0,3,0.0,0.0,-262.3626820541542
2000-04-09,Benin,Senegal,Unknown,CAF,1326.939357349005,1610.4830341000677,Cotonou,Benin,0,3,1.0,1.0,-283.5436767510628
2000-04-09,Iran,Bahrain,AFC,Unknown,1772.0198173856222,1480.2571929810929,Tehran,Iran,0,3,3.0,0.0,291.76262440452933
2000-04-09,Egypt,Mauritius,CAF,Unknown,1723.9131473963885,1374.530973643446,Cairo,Egypt,0,3,2.0,0.0,349.38217375294244
2000-04-10,Solomon Islands,Vanuatu,Unknown,Unknown,1609.0662441176796,1370.1483575315312,Suva,Fiji,1,2,2.0,1.0,238.91788658614837
2000-04-10,Fiji,New Caledonia,Unknown,Unknown,1696.438111056863,1526.6158253416302,Suva,Fiji,0,2,2.0,1.0,169.82228571523274
2000-04-11,Bahrain,Maldives,Unknown,Unknown,1473.6138635935538,1122.9095444013208,Tehran,Iran,1,3,1.0,0.0,350.704319192233
2000-04-11,Fiji,Vanuatu,Unknown,Unknown,1701.6767533002337,1364.0955163583865,Suva,Fiji,0,2,4.0,1.0,337.58123694184724
2000-04-11,Iran,Syria,AFC,Unknown,1778.663146773161,1539.955649563313,Tehran,Iran,0,3,1.0,1.0,238.70749720984804
2000-04-11,New Caledonia,Papua New Guinea,Unknown,Unknown,1521.3771830982591,1429.9080187396798,Suva,Fiji,1,2,6.0,1.0,91.46916435857929
2000-04-13,Bahrain,Syria,Unknown,Unknown,1478.303521151803,1554.97245564245,Tehran,Iran,1,3,0.0,1.0,-76.66893449064719
2000-04-13,Iran,Maldives,AFC,Unknown,1763.6463406940245,1118.2198868430717,Tehran,Iran,0,3,3.0,0.0,645.4264538509528
2000-04-13,Solomon Islands,Papua New Guinea,Unknown,Unknown,1615.1190852908244,1407.628548093405,Suva,Fiji,1,2,4.0,2.0,207.49053719741937
2000-04-13,Vanuatu,New Caledonia,Unknown,Unknown,1360.1820398368936,1543.656653744534,Suva,Fiji,1,2,6.0,0.0,-183.47461390764033
2000-04-15,Papua New Guinea,Vanuatu,Unknown,Unknown,1397.167359252027,1407.481795230559,Suva,Fiji,1,2,1.0,4.0,-10.314435978532174
2000-04-15,Malawi,Mozambique,Unknown,Unknown,1401.4491124968624,1391.3744544703638,Blantyre,Malawi,0,2,2.0,1.0,10.074658026498582
2000-04-15,Fiji,Solomon Islands,Unknown,Unknown,1705.5902298217266,1625.5802741322025,Suva,Fiji,0,2,2.0,2.0,80.00995568952408
2000-04-16,Antigua and Barbuda,Bermuda,Unknown,Unknown,1353.5537796509857,1450.9894386256603,St. John's,Antigua and Barbuda,0,3,0.0,0.0,-97.43565897467465
2000-04-16,Bahamas,Haiti,Unknown,CONCACAF,1383.8854500338389,1550.7747404726888,Nassau,Bahamas,0,3,0.0,4.0,-166.8892904388499
2000-04-16,Barbados,Aruba,Unknown,Unknown,1494.1856611651142,1238.072508280054,Bridgetown,Barbados,0,3,4.0,0.0,256.1131528850601
2000-04-16,Belize,El Salvador,Unknown,Unknown,1333.0715524830591,1504.9246514671477,Orange Walk,Belize,0,3,1.0,3.0,-171.85309898408855
2000-04-16,Dominican Republic,Trinidad and Tobago,Unknown,Unknown,1389.5893771270787,1660.5630142962366,San Cristóbal,Dominican Republic,0,3,0.0,1.0,-270.9736371691579
2000-04-16,Nicaragua,Honduras,Unknown,Unknown,1089.5191617032244,1680.386291152011,Diriamba,Nicaragua,0,3,0.0,1.0,-590.8671294487865
2000-04-16,Saint Vincent and the Grenadines,Saint Kitts and Nevis,Unknown,Unknown,1453.636016362086,1470.2232364711897,Kingstown,Saint Vincent and the Grenadines,0,3,1.0,0.0,-16.587220109103782
2000-04-16,Suriname,Cuba,Unknown,Unknown,1426.9204531270682,1596.8506348210344,Paramaribo,Suriname,0,3,0.0,0.0,-169.93018169396623
2000-04-19,Cameroon,Somalia,Unknown,Unknown,1772.6196353456048,1257.0147853159558,Yaoundé,Cameroon,0,3,3.0,0.0,515.604850029649
2000-04-21,Algeria,Cape Verde,CAF,CAF,1636.8369144354533,1391.9154023547453,Annaba,Algeria,0,3,2.0,0.0,244.921512080708
2000-04-22,Saint Kitts and Nevis,Saint Vincent and the Grenadines,Unknown,Unknown,1454.9346868688233,1468.9245659644523,Basseterre,Saint Kitts and Nevis,0,3,1.0,2.0,-13.989879095629021
2000-04-22,South Africa,Lesotho,CAF,Unknown,1726.1061946631078,1240.815590197915,Bloemfontein,South Africa,0,3,1.0,0.0,485.2906044651927
2000-04-22,Zambia,Botswana,Unknown,Unknown,1615.3789196472692,1184.7093816255056,Lusaka,Zambia,0,3,1.0,0.0,430.6695380217636
2000-04-22,Sierra Leone,São Tomé and Príncipe,Unknown,Unknown,1504.0506867927804,1379.662646139033,Freetown,Sierra Leone,0,3,4.0,0.0,124.38804065374734
2000-04-22,Tunisia,Mauritania,CAF,Unknown,1687.019408377106,1291.8604304632988,Tunis,Tunisia,0,3,3.0,0.0,395.1589779138071
2000-04-22,Namibia,Seychelles,Unknown,Unknown,1420.8762379098407,1293.830022800383,Windhoek,Namibia,0,3,3.0,0.0,127.04621510945776
2000-04-22,Morocco,Gambia,CAF,Unknown,1780.573567357187,1361.9773083134205,Casablanca,Morocco,0,3,2.0,0.0,418.5962590437664
2000-04-22,Kenya,Malawi,Unknown,Unknown,1519.3281897879588,1411.8496770957972,Nairobi,Kenya,0,3,0.0,0.0,107.47851269216153
2000-04-22,Nigeria,Eritrea,Unknown,Unknown,1755.4280043124172,1433.6331910421663,Lagos,Nigeria,0,3,4.0,0.0,321.79481327025087
2000-04-22,Gabon,Madagascar,Unknown,Unknown,1519.0016336284648,1621.5666501625874,Libreville,Gabon,0,3,1.0,0.0,-102.5650165341226
2000-04-23,Zimbabwe,Central African Republic,Unknown,Unknown,1571.382827452064,1391.2165879787858,Harare,Zimbabwe,0,3,3.0,1.0,180.1662394732782
2000-04-23,Togo,Guinea-Bissau,Unknown,Unknown,1509.089907554042,1346.597748676808,Lomé,Togo,0,3,3.0,0.0,162.49215887723403
2000-04-23,Senegal,Benin,CAF,Unknown,1600.801711893432,1336.620679555641,Dakar,Senegal,0,3,1.0,0.0,264.18103233779107
2000-04-23,Mali,Libya,Unknown,Unknown,1544.252640627332,1540.2577201483336,Bamako,Mali,0,3,3.0,1.0,3.994920478998438
2000-04-23,Liberia,Chad,Unknown,Unknown,1520.6700486598806,1438.0107117444272,Paynesville,Liberia,0,3,0.0,0.0,82.65933691545342
2000-04-23,Ivory Coast,Rwanda,CAF,Unknown,1661.307726836974,1434.181482120687,Abidjan,Ivory Coast,0,3,2.0,0.0,227.12624471628715
2000-04-23,Guinea,Uganda,Unknown,Unknown,1560.562673350744,1485.983068464599,Conakry,Guinea,0,3,3.0,0.0,74.57960488614503
2000-04-23,Mozambique,Sudan,Unknown,Unknown,1380.973889871429,1452.595674234276,Maputo,Mozambique,0,3,2.0,1.0,-71.62178436284694
2000-04-23,Egypt,Mauritius,CAF,Unknown,1728.112513138488,1370.3316079013466,Alexandria,Egypt,0,3,4.0,2.0,357.7809052371415
2000-04-23,DR Congo,Djibouti,CAF,Unknown,1593.8588199404455,1266.637962343342,Kinshasa,DR Congo,0,3,9.0,1.0,327.22085759710353
2000-04-23,Congo,Equatorial Guinea,Unknown,Unknown,1540.2509027265369,1309.0786449994096,Pointe-Noire,Congo,0,3,2.0,1.0,231.17225772712732
2000-04-23,Cameroon,Somalia,Unknown,Unknown,1774.5862090084509,1255.0482116531098,Yaoundé,Cameroon,0,3,3.0,0.0,519.5379973553411
2000-04-23,Burkina Faso,Ethiopia,Unknown,Unknown,1476.2500652315282,1418.8000833040194,Ouagadougou,Burkina Faso,0,3,3.0,0.0,57.449981927508816
2000-04-23,Bermuda,Antigua and Barbuda,Unknown,Unknown,1451.1370512806916,1353.4061669959544,Hamilton,Bermuda,0,3,1.0,1.0,97.73088428473716
2000-04-23,Angola,Eswatini,Unknown,Unknown,1571.2268171442,1333.04163110322,Luanda,Angola,0,3,7.0,1.0,238.18518604097994
2000-04-23,Ghana,Tanzania,CAF,Unknown,1587.7634090957674,1367.751715794173,Accra,Ghana,0,3,3.0,2.0,220.0116933015945
2000-04-26,Lithuania,Latvia,Unknown,Unknown,1442.6077956395643,1449.534039253408,Kaunas,Lithuania,0,2,2.0,1.0,-6.926243613843781
2000-04-26,Paraguay,Uruguay,CONMEBOL,CONMEBOL,1757.0056717660354,1712.7984263246185,Asunción,Paraguay,0,3,1.0,0.0,44.207245441416944
2000-04-26,Venezuela,Argentina,Unknown,CONMEBOL,1323.5454022912231,1919.5412553370177,Maracaibo,Venezuela,0,3,0.0,4.0,-595.9958530457945
2000-04-26,Chile,Peru,Unknown,Unknown,1709.6304488472706,1725.9361644892128,Santiago,Chile,0,3,1.0,1.0,-16.305715641942243
2000-04-26,Brazil,Ecuador,CONMEBOL,CONMEBOL,2081.2323819895782,1662.1267257093405,São Paulo,Brazil,0,3,3.0,2.0,419.1056562802378
2000-04-26,Bolivia,Colombia,Unknown,CONMEBOL,1629.2958343507976,1741.9382972736526,La Paz,Bolivia,0,3,1.0,1.0,-112.64246292285497
2000-04-29,South Africa,Mauritius,CAF,Unknown,1727.4370713422086,1366.3171783185614,Rustenburg,South Africa,0,2,3.0,0.0,361.11989302364714
2000-05-04,Cape Verde,Gambia,CAF,Unknown,1384.6715543273274,1359.0915891401874,Praia,Cape Verde,0,2,1.0,1.0,25.579965187140033
2000-05-05,Guinea,Mali,Unknown,Unknown,1579.3203738816856,1565.5318951378863,Praia,Cape Verde,1,2,3.0,1.0,13.78847874379926
2000-05-05,Guinea-Bissau,Mauritania,Unknown,Unknown,1333.9426768149078,1288.03405587264,Praia,Cape Verde,1,2,1.0,0.0,45.90862094226782
2000-05-06,Cape Verde,Sierra Leone,CAF,Unknown,1379.474219248004,1520.2183133034205,Praia,Cape Verde,0,2,1.0,0.0,-140.74409405541655
2000-05-06,Gambia,Senegal,Unknown,CAF,1364.2889242195108,1605.179621772392,Praia,Cape Verde,1,2,1.0,1.0,-240.8906975528812
2000-05-07,Honduras,Panama,Unknown,CONCACAF,1682.6244229063548,1494.4410349661744,Tegucigalpa,Honduras,0,3,3.0,1.0,188.1833879401804
2000-05-07,Mali,Guinea-Bissau,Unknown,Unknown,1543.9243713535277,1346.9720976521023,Praia,Cape Verde,1,2,3.0,2.0,196.95227370142538
2000-05-07,Trinidad and Tobago,Haiti,Unknown,CONCACAF,1671.4453558847204,1581.143028908038,Port of Spain,Trinidad and Tobago,0,3,3.0,1.0,90.30232697668225
2000-05-07,Guinea,Mauritania,Unknown,Unknown,1600.9278976660446,1275.0046350354453,Praia,Cape Verde,1,2,1.0,1.0,325.9232626305993
2000-05-07,Cuba,Barbados,Unknown,Unknown,1592.8786233426056,1502.7399528220046,Havana,Cuba,0,3,1.0,1.0,90.13867052060095
2000-05-07,Antigua and Barbuda,Saint Vincent and the Grenadines,Unknown,Unknown,1370.9057086213577,1493.776983204275,St. John's,Antigua and Barbuda,0,3,2.0,1.0,-122.8712745829173
2000-05-07,El Salvador,Guatemala,Unknown,Unknown,1528.807321865599,1529.8535033168098,San Salvador,El Salvador,0,3,1.0,1.0,-1.046181451210714
2000-05-08,Cape Verde,Senegal,CAF,CAF,1396.2252634787192,1596.1777789673458,Praia,Cape Verde,0,2,2.0,2.0,-199.95251548862666
2000-05-08,Gambia,Sierra Leone,Unknown,Unknown,1373.290767024557,1503.4672690727052,Praia,Cape Verde,1,2,2.0,2.0,-130.17650204814822
2000-05-09,Guinea,Guinea-Bissau,Unknown,Unknown,1589.91279699519,1339.667997467174,Praia,Cape Verde,1,2,2.0,1.0,250.24479952801607
2000-05-09,Mali,Mauritania,Unknown,Unknown,1551.228471538456,1286.0197357063,Praia,Cape Verde,1,2,2.0,2.0,265.208735832156
2000-05-11,Cape Verde,Guinea,CAF,Unknown,1400.4253242041923,1595.656719507935,Praia,Cape Verde,0,2,2.0,0.0,-195.2313953037426
2000-05-11,Senegal,Mali,CAF,Unknown,1591.9777182418727,1541.582939845256,Praia,Cape Verde,1,2,2.0,2.0,50.39477839661663
2000-05-14,Zimbabwe,Namibia,Unknown,Unknown,1581.355119853568,1435.7856864920022,Harare,Zimbabwe,0,2,3.0,2.0,145.56943336156587
2000-05-14,Cape Verde,Senegal,CAF,CAF,1428.9425866361537,1589.8171316566556,Praia,Cape Verde,0,2,1.0,0.0,-160.87454502050196
2000-05-14,Guinea,Mali,Unknown,Unknown,1567.1394570759735,1543.7435264304731,Praia,Cape Verde,1,2,2.0,0.0,23.395930645500357
2000-05-19,Guatemala,Belize,Unknown,Unknown,1535.4005594514165,1309.188882084608,San Pedro Sula,Honduras,1,3,0.0,0.0,226.21167736680854
2000-05-19,Haiti,Trinidad and Tobago,CONCACAF,Unknown,1566.107630714284,1686.4807540784743,Port-au-Prince,Haiti,0,3,1.0,1.0,-120.3731233641904
2000-05-20,Malawi,Angola,Unknown,Unknown,1422.5503485389625,1581.8440077103385,Blantyre,Malawi,0,2,0.0,0.0,-159.29365917137602
2000-05-21,Panama,Nicaragua,CONCACAF,Unknown,1500.450249983991,1087.2810299488806,Panama City,Panama,0,3,4.0,0.0,413.16922003511036
2000-05-21,Saint Vincent and the Grenadines,Antigua and Barbuda,Unknown,Unknown,1472.462305281202,1392.2203865444303,Kingstown,Saint Vincent and the Grenadines,0,3,4.0,0.0,80.2419187367716
2000-05-21,Barbados,Cuba,Unknown,Unknown,1512.7092756434563,1582.909300521154,Bridgetown,Barbados,0,3,1.0,1.0,-70.20002487769762
2000-05-23,Lebanon,Iraq,Unknown,AFC,1480.6051132119944,1737.9571652345803,Amman,Jordan,1,2,1.0,2.0,-257.3520520225859
2000-05-23,Jordan,Kyrgyzstan,AFC,Unknown,1524.239846272543,1380.910383879458,Amman,Jordan,0,2,2.0,0.0,143.3294623930849
2000-05-24,Iran,Kazakhstan,AFC,Unknown,1764.59176406163,1576.7419191241083,Amman,Jordan,1,2,3.0,0.0,187.84984493752177
2000-05-24,Syria,Palestine,Unknown,Unknown,1570.6293066976764,1382.3362890874691,Amman,Jordan,1,2,1.0,0.0,188.29301761020724
2000-05-25,Jordan,Iraq,AFC,AFC,1533.1364525571018,1743.5134769976398,Amman,Jordan,0,2,0.0,0.0,-210.37702444053798
2000-05-25,Kyrgyzstan,Lebanon,Unknown,Unknown,1372.0137775948992,1475.048801448935,Amman,Jordan,1,2,0.0,2.0,-103.03502385403567
2000-05-26,Kazakhstan,Syria,Unknown,Unknown,1563.4462674930378,1578.2123574744426,Amman,Jordan,1,2,0.0,4.0,-14.766089981404775
2000-05-26,Palestine,Iran,Unknown,AFC,1374.753238310703,1777.8874156927004,Amman,Jordan,1,2,1.0,1.0,-403.13417738199746
2000-05-27,Jordan,Lebanon,AFC,Unknown,1537.7477116331115,1491.0651981534097,Amman,Jordan,0,2,0.0,0.0,46.68251347970181
2000-05-27,Iraq,Kyrgyzstan,AFC,Unknown,1738.9022179216302,1355.9973808904244,Amman,Jordan,1,2,4.0,0.0,382.9048370312057
2000-05-28,Iran,Syria,AFC,Unknown,1765.5702856746318,1605.1427578624496,Amman,Jordan,1,2,1.0,0.0,160.42752781218223
2000-05-28,Kazakhstan,Palestine,Unknown,Unknown,1536.5158671050308,1387.0703683287716,Amman,Jordan,1,2,3.0,2.0,149.44549877625923
2000-05-31,Iraq,Syria,AFC,Unknown,1744.4921168953065,1596.6153693970148,Amman,Jordan,1,2,0.0,0.0,147.8767474982917
2000-05-31,Jordan,Iran,AFC,AFC,1531.766152669196,1774.0976741400666,Amman,Jordan,0,2,0.0,1.0,-242.3315214708707
2000-06-02,Iran,Syria,AFC,Unknown,1783.2748760127763,1602.640229220996,Amman,Jordan,1,2,1.0,0.0,180.63464679178037
2000-06-02,Jordan,Iraq,AFC,AFC,1522.5889507964862,1738.467257071325,Amman,Jordan,0,2,1.0,4.0,-215.8783062748389
2000-06-03,Paraguay,Ecuador,CONMEBOL,CONMEBOL,1769.1504289269349,1660.2082757459802,Asunción,Paraguay,0,3,3.0,1.0,108.94215318095462
2000-06-03,United States,South Africa,CONCACAF,CAF,1814.295672103657,1732.3376460249633,"Washington, D.C.",United States,0,1,4.0,0.0,81.95802607869359
2000-06-03,Uruguay,Chile,CONMEBOL,Unknown,1700.653669163719,1704.9036959443042,Montevideo,Uruguay,0,3,2.0,1.0,-4.250026780585131
2000-06-03,Honduras,Haiti,Unknown,CONCACAF,1686.392420609427,1583.089993127439,San Pedro Sula,Honduras,0,3,4.0,0.0,103.30242748198816
2000-06-04,Peru,Brazil,Unknown,CONMEBOL,1730.6629173921792,2082.5227410792104,Lima,Peru,0,3,0.0,1.0,-351.85982368703117
2000-06-04,Morocco,Jamaica,CAF,Unknown,1783.4592865304196,1578.9958198174213,Casablanca,Morocco,0,1,1.0,0.0,204.4634667129983
2000-06-04,Mexico,Republic of Ireland,CONCACAF,Unknown,1861.077788219828,1714.9016674053582,Chicago,United States,1,1,2.0,2.0,146.17612081446987
2000-06-04,Cuba,Canada,Unknown,CONCACAF,1568.8095972058122,1752.4752207345457,Havana,Cuba,0,3,0.0,1.0,-183.66562352873348
2000-06-04,Colombia,Venezuela,CONMEBOL,Unknown,1751.5121196427278,1338.0504524537362,Bogotá,Colombia,0,3,3.0,0.0,413.46166718899167
2000-06-04,Argentina,Bolivia,CONMEBOL,Unknown,1923.622311989559,1630.0232719834737,Buenos Aires,Argentina,0,3,1.0,0.0,293.59904000608526
2000-06-04,France,Japan,UEFA,AFC,2036.1233994673432,1643.2847660034454,Casablanca,Morocco,1,1,2.0,2.0,392.83863346389785
2000-06-06,Jamaica,Japan,Unknown,AFC,1576.0415106602688,1651.397286255776,Casablanca,Morocco,1,1,0.0,4.0,-75.35577559550711
2000-06-06,Morocco,France,CAF,UEFA,1786.413595687572,2028.010879215013,Casablanca,Morocco,0,1,1.0,5.0,-241.59728352744082
2000-06-06,United States,Republic of Ireland,CONCACAF,Unknown,1824.03509834144,1718.877108820574,Foxborough,United States,0,1,1.0,1.0,105.15798952086607
2000-06-07,Mexico,South Africa,CONCACAF,CAF,1857.1023468046124,1722.59821978718,Dallas,United States,1,1,4.0,2.0,134.50412701743244
2000-06-08,Tonga,Cook Islands,Unknown,Unknown,1354.4072411932857,1296.2514536430108,Papeete,Tahiti,1,3,1.0,2.0,58.15578755027491
2000-06-10,Belgium,Sweden,UEFA,UEFA,1806.0324472084135,1881.8159779049229,Brussels,Belgium,0,4,2.0,1.0,-75.78353069650939
2000-06-11,Netherlands,Czech Republic,UEFA,UEFA,1933.99069231901,1890.173007589556,Amsterdam,Netherlands,0,4,1.0,0.0,43.81768472945396
2000-06-11,United States,Mexico,CONCACAF,CONCACAF,1818.7326035188116,1866.5690441242873,East Rutherford,United States,0,1,3.0,0.0,-47.83644060547567
2000-06-11,Lesotho,Zambia,Unknown,Unknown,1256.3558402506385,1620.2329601794288,Maseru,Lesotho,0,2,0.0,0.0,-363.8771199287903
2000-06-11,Turkey,Italy,UEFA,Unknown,1694.697869830591,1896.3403787602265,Arnhem,Netherlands,1,4,1.0,2.0,-201.6425089296356
2000-06-11,Republic of Ireland,South Africa,Unknown,CAF,1724.1796036432024,1713.131522467505,East Rutherford,United States,1,1,2.0,1.0,11.048081175697462
2000-06-11,France,Denmark,UEFA,Unknown,2039.5160626684913,1856.6297212205568,Bruges,Belgium,1,4,3.0,0.0,182.88634144793446
2000-06-11,Japan,Slovakia,AFC,Unknown,1666.14316439716,1642.3140891103294,Rifu,Japan,0,1,1.0,1.0,23.82907528683063
2000-06-11,Canada,Cuba,CONCACAF,Unknown,1767.7500255587388,1553.5347923816191,Winnipeg,Canada,0,3,0.0,0.0,214.21523317711967
2000-06-11,Antigua and Barbuda,Guatemala,Unknown,Unknown,1372.5987468795956,1523.9524997729286,St. John's,Antigua and Barbuda,0,3,0.0,1.0,-151.35375289333297
2000-06-12,Germany,Romania,UEFA,Unknown,1869.024866678632,1829.1604238589705,Liège,Belgium,1,4,1.0,1.0,39.86444281966146
2000-06-12,Portugal,England,UEFA,UEFA,1865.8238583962784,1882.857647458915,Eindhoven,Netherlands,1,4,3.0,2.0,-17.033789062636515
2000-06-13,Serbia,Slovenia,Unknown,Unknown,1860.220186670245,1598.40384534875,Charleroi,Belgium,1,4,3.0,3.0,261.816341321495
2000-06-13,Spain,Norway,UEFA,UEFA,1974.51169261819,1876.2914463242337,Rotterdam,Netherlands,1,4,0.0,1.0,98.22024629395628
2000-06-14,Bolivia,Slovakia,Unknown,Unknown,1626.2632504592868,1645.7345574238643,Tosu,Japan,1,1,0.0,2.0,-19.47130696457748
2000-06-14,American Samoa,Tonga,Unknown,Unknown,1224.192181718522,1331.090443936045,Papeete,Tahiti,1,3,1.0,2.0,-106.89826221752287
2000-06-14,Belgium,Italy,UEFA,Unknown,1829.292748511073,1908.2669523138452,Brussels,Belgium,0,4,0.0,2.0,-78.97420380277231
2000-06-15,Sweden,Turkey,UEFA,UEFA,1858.5556766022637,1682.771296276972,Eindhoven,Netherlands,1,4,0.0,0.0,175.78438032529175
2000-06-16,Algeria,Senegal,CAF,CAF,1660.493855226717,1561.5245256396402,Annaba,Algeria,0,3,1.0,1.0,98.9693295870768
2000-06-16,Czech Republic,France,UEFA,UEFA,1874.9683437006404,2062.151606288218,Bruges,Belgium,1,4,1.0,2.0,-187.18326258757747
2000-06-16,Netherlands,Denmark,UEFA,Unknown,1949.195356207926,1833.99417760083,Rotterdam,Netherlands,0,4,3.0,0.0,115.20117860709593
2000-06-17,Namibia,Morocco,Unknown,CAF,1429.915733921457,1774.9084122340937,Windhoek,Namibia,0,3,0.0,0.0,-344.9926783126366
2000-06-17,Romania,Portugal,Unknown,UEFA,1832.016379148337,1892.0485569476343,Arnhem,Netherlands,1,4,0.0,1.0,-60.032177799297415
2000-06-17,Nigeria,Sierra Leone,Unknown,Unknown,1765.5910206730014,1498.0961171199365,Lagos,Nigeria,0,3,2.0,0.0,267.4949035530649
2000-06-17,Malawi,Burkina Faso,Unknown,Unknown,1421.002095469555,1503.8524424897205,Blantyre,Malawi,0,3,1.0,1.0,-82.8503470201656
2000-06-17,Haiti,Honduras,CONCACAF,Unknown,1565.3299745592103,1704.1524391776557,Port-au-Prince,Haiti,0,3,1.0,3.0,-138.82246461844534
2000-06-17,England,Germany,UEFA,UEFA,1856.632948907559,1866.1689113892655,Charleroi,Belgium,1,4,1.0,0.0,-9.53596248170652
2000-06-17,Madagascar,DR Congo,Unknown,CAF,1601.4189986242627,1601.3412569877355,Antananarivo,Madagascar,0,3,3.0,0.0,0.07774163652720745
2000-06-18,South Africa,Eswatini,CAF,Unknown,1703.449404667947,1301.5204183758783,Witbank,South Africa,0,2,2.0,0.0,401.92898629206866
2000-06-18,Sudan,Liberia,Unknown,Unknown,1434.2256325131616,1511.02775269038,Omdurman,Sudan,0,3,2.0,0.0,-76.80212017721851
2000-06-18,Norway,Serbia,UEFA,Unknown,1908.176513694449,1844.2883678701448,Liège,Belgium,1,4,0.0,1.0,63.888145824304274
